country,date,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,servious_critical,total_cases_1M_pop,total_deaths_1M_pop,total_tests,tests_1M_pop
equatorial-guinea,2020-04-03,16.0,1.0,0.0,0.0,1.0,15.0,0.0,11.0,0.0,0.0,0.0
eritrea,2020-04-03,22.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,0.0,0.0,0.0
estonia,2020-04-03,961.0,103.0,12.0,1.0,48.0,901.0,16.0,724.0,9.0,18290.0,13788.0
ethiopia,2020-04-03,35.0,6.0,0.0,0.0,3.0,32.0,2.0,0.3,0.0,1222.0,11.0
faeroe-islands,2020-04-03,179.0,2.0,0.0,0.0,91.0,88.0,1.0,3663.0,0.0,4653.0,95225.0
falkland-islands-malvinas,2020-04-03,1.0,1.0,0.0,0.0,0.0,1.0,0.0,287.0,0.0,0.0,0.0
fiji,2020-04-03,7.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0
finland,2020-04-03,1615.0,97.0,20.0,1.0,300.0,1295.0,72.0,291.0,4.0,24200.0,4368.0
france,2020-04-03,82165.0,23060.0,6507.0,1120.0,14008.0,61650.0,6662.0,1259.0,100.0,101046.0,1548.0
french-guiana,2020-04-03,57.0,6.0,0.0,0.0,22.0,35.0,1.0,191.0,0.0,0.0,0.0
french-polynesia,2020-04-03,39.0,2.0,0.0,0.0,0.0,39.0,1.0,139.0,0.0,554.0,1972.0
gabon,2020-04-03,21.0,0.0,1.0,0.0,1.0,19.0,0.0,9.0,0.4,0.0,0.0
gambia,2020-04-03,4.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.4,0.0,0.0
georgia,2020-04-03,155.0,21.0,0.0,0.0,28.0,127.0,6.0,39.0,0.0,0.0,0.0
germany,2020-04-03,91159.0,6365.0,1275.0,168.0,24575.0,65309.0,3936.0,1088.0,15.0,483295.0,5768.0
ghana,2020-04-03,205.0,1.0,5.0,0.0,31.0,169.0,2.0,7.0,0.2,0.0,0.0
gibraltar,2020-04-03,95.0,7.0,0.0,0.0,46.0,49.0,0.0,2820.0,0.0,1136.0,33718.0
greece,2020-04-03,1613.0,69.0,63.0,10.0,78.0,1472.0,92.0,155.0,6.0,0.0,0.0
greenland,2020-04-03,10.0,0.0,0.0,0.0,3.0,7.0,0.0,176.0,0.0,542.0,9547.0
grenada,2020-04-03,12.0,2.0,0.0,0.0,0.0,12.0,2.0,107.0,0.0,45.0,400.0
guadeloupe,2020-04-03,130.0,2.0,7.0,1.0,24.0,99.0,14.0,325.0,17.0,0.0,0.0
guatemala,2020-04-03,50.0,3.0,1.0,0.0,12.0,37.0,1.0,3.0,0.06,0.0,0.0
guinea,2020-04-03,73.0,21.0,0.0,0.0,2.0,71.0,0.0,6.0,0.0,0.0,0.0
guinea-bissau,2020-04-03,15.0,6.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0
guyana,2020-04-03,23.0,4.0,4.0,0.0,0.0,19.0,0.0,29.0,5.0,83.0,106.0
haiti,2020-04-03,18.0,2.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,200.0,18.0
holy-see,2020-04-03,7.0,0.0,0.0,0.0,0.0,7.0,0.0,8739.0,0.0,0.0,0.0
honduras,2020-04-03,222.0,3.0,15.0,1.0,3.0,204.0,10.0,22.0,2.0,0.0,0.0
hungary,2020-04-03,623.0,38.0,26.0,5.0,43.0,554.0,17.0,64.0,3.0,17769.0,1839.0
iceland,2020-04-03,1364.0,45.0,4.0,0.0,309.0,1051.0,12.0,3997.0,12.0,20930.0,61335.0
india,2020-04-03,3059.0,516.0,86.0,14.0,192.0,2781.0,0.0,2.0,0.06,47951.0,35.0
indonesia,2020-04-03,1986.0,196.0,181.0,11.0,134.0,1671.0,0.0,7.0,0.7,6396.0,23.0
iran,2020-04-03,53183.0,2715.0,3294.0,134.0,17935.0,31954.0,4035.0,633.0,39.0,80000.0,952.0
iraq,2020-04-03,820.0,48.0,54.0,0.0,226.0,540.0,0.0,20.0,1.0,0.0,0.0
ireland,2020-04-03,4273.0,424.0,120.0,22.0,25.0,4128.0,148.0,865.0,24.0,17992.0,3644.0
isle-of-man,2020-04-03,114.0,19.0,1.0,0.0,0.0,113.0,0.0,1341.0,12.0,1230.0,14465.0
israel,2020-04-03,7428.0,571.0,40.0,4.0,403.0,6985.0,113.0,858.0,5.0,37586.0,4342.0
italy,2020-04-03,119827.0,4585.0,14681.0,766.0,19758.0,85388.0,4068.0,1982.0,243.0,429526.0,7104.0
jamaica,2020-04-03,53.0,6.0,3.0,0.0,7.0,43.0,0.0,18.0,1.0,292.0,99.0
japan,2020-04-03,2935.0,318.0,69.0,6.0,514.0,2352.0,60.0,23.0,0.5,32497.0,257.0
jordan,2020-04-03,310.0,11.0,5.0,0.0,58.0,247.0,5.0,30.0,0.5,239.0,23.0
kazakhstan,2020-04-03,464.0,29.0,3.0,0.0,29.0,432.0,6.0,25.0,0.2,316.0,17.0
kenya,2020-04-03,122.0,12.0,4.0,1.0,4.0,114.0,2.0,2.0,0.07,2201.0,41.0
kuwait,2020-04-03,417.0,75.0,0.0,0.0,82.0,335.0,16.0,98.0,0.0,0.0,0.0
kyrgyzstan,2020-04-03,130.0,14.0,1.0,1.0,6.0,123.0,5.0,20.0,0.2,9618.0,1474.0
laos,2020-04-03,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,437.0,60.0
latvia,2020-04-03,493.0,35.0,1.0,1.0,1.0,491.0,3.0,261.0,0.5,18198.0,9648.0
lebanon,2020-04-03,508.0,14.0,17.0,1.0,50.0,441.0,26.0,74.0,2.0,7828.0,1147.0
liberia,2020-04-03,7.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
libya,2020-04-03,17.0,6.0,1.0,0.0,0.0,16.0,0.0,2.0,0.1,131.0,19.0
liechtenstein,2020-04-03,75.0,0.0,0.0,0.0,0.0,75.0,0.0,1967.0,0.0,900.0,23605.0
lithuania,2020-04-03,696.0,47.0,9.0,0.0,7.0,680.0,11.0,256.0,3.0,18432.0,6771.0
luxembourg,2020-04-03,2612.0,125.0,31.0,1.0,500.0,2081.0,33.0,4173.0,50.0,21463.0,34287.0
macedonia,2020-04-03,430.0,46.0,12.0,1.0,20.0,398.0,8.0,206.0,6.0,4506.0,2163.0
madagascar,2020-04-03,70.0,11.0,0.0,0.0,0.0,70.0,6.0,3.0,0.0,0.0,0.0
malawi,2020-04-03,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.0,0.0
malaysia,2020-04-03,3333.0,217.0,53.0,3.0,827.0,2453.0,108.0,103.0,2.0,47723.0,1474.0
maldives,2020-04-03,19.0,0.0,0.0,0.0,13.0,6.0,0.0,35.0,0.0,0.0,0.0
mali,2020-04-03,39.0,3.0,3.0,0.0,0.0,36.0,0.0,2.0,0.1,0.0,0.0
malta,2020-04-03,202.0,6.0,0.0,0.0,2.0,200.0,2.0,457.0,0.0,9043.0,20480.0
martinique,2020-04-03,143.0,5.0,3.0,0.0,27.0,113.0,18.0,381.0,8.0,0.0,0.0
mauritania,2020-04-03,6.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.2,0.0,0.0
mauritius,2020-04-03,186.0,17.0,7.0,0.0,0.0,179.0,1.0,146.0,6.0,0.0,0.0
mayotte,2020-04-03,128.0,12.0,2.0,1.0,10.0,116.0,3.0,469.0,7.0,479.0,1756.0
mexico,2020-04-03,1510.0,132.0,50.0,13.0,633.0,827.0,1.0,12.0,0.4,8552.0,66.0
moldova,2020-04-03,591.0,86.0,8.0,2.0,26.0,557.0,65.0,147.0,2.0,169.0,42.0
monaco,2020-04-03,64.0,4.0,1.0,0.0,3.0,60.0,2.0,1631.0,25.0,0.0,0.0
mongolia,2020-04-03,14.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,0.0,0.0,0.0
montenegro,2020-04-03,174.0,30.0,2.0,0.0,1.0,171.0,4.0,277.0,3.0,1006.0,1602.0
montserrat,2020-04-03,6.0,1.0,0.0,0.0,0.0,6.0,0.0,1202.0,0.0,0.0,0.0
morocco,2020-04-03,791.0,83.0,48.0,4.0,57.0,686.0,1.0,21.0,1.0,3910.0,106.0
mozambique,2020-04-03,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.3,0.0,0.0,0.0
myanmar,2020-04-03,20.0,0.0,1.0,0.0,0.0,19.0,0.0,0.4,0.02,0.0,0.0
namibia,2020-04-03,14.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,0.0,301.0,118.0
nepal,2020-04-03,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.2,0.0,1184.0,41.0
netherlands,2020-04-03,15723.0,1026.0,1487.0,148.0,250.0,13986.0,1324.0,918.0,87.0,46810.0,2732.0
new-caledonia,2020-04-03,18.0,0.0,0.0,0.0,1.0,17.0,0.0,63.0,0.0,1390.0,4869.0
new-zealand,2020-04-03,868.0,71.0,1.0,0.0,103.0,764.0,1.0,180.0,0.2,23481.0,4869.0
nicaragua,2020-04-03,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.8,0.2,0.0,0.0
niger,2020-04-03,120.0,22.0,5.0,0.0,0.0,115.0,0.0,5.0,0.2,3729.0,154.0
nigeria,2020-04-03,210.0,26.0,4.0,2.0,25.0,181.0,0.0,1.0,0.02,0.0,0.0
norway,2020-04-03,5370.0,223.0,59.0,9.0,32.0,5279.0,96.0,991.0,11.0,98587.0,18185.0
oman,2020-04-03,252.0,21.0,1.0,0.0,57.0,194.0,3.0,49.0,0.2,0.0,0.0
pakistan,2020-04-03,2686.0,265.0,40.0,6.0,126.0,2520.0,10.0,12.0,0.2,14748.0,67.0
panama,2020-04-03,1673.0,198.0,41.0,4.0,10.0,1622.0,50.0,388.0,10.0,6582.0,1525.0
papua-new-guinea,2020-04-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0
paraguay,2020-04-03,92.0,15.0,3.0,0.0,6.0,83.0,2.0,13.0,0.4,116.0,16.0
peru,2020-04-03,1595.0,181.0,61.0,6.0,537.0,997.0,51.0,48.0,2.0,16518.0,501.0
philippines,2020-04-03,3018.0,385.0,136.0,29.0,52.0,2830.0,1.0,28.0,1.0,4727.0,43.0
poland,2020-04-03,3383.0,437.0,71.0,14.0,56.0,3256.0,50.0,89.0,2.0,66938.0,1769.0
portugal,2020-04-03,9886.0,852.0,246.0,37.0,68.0,9572.0,245.0,970.0,24.0,52086.0,5108.0
qatar,2020-04-03,1075.0,126.0,3.0,0.0,93.0,979.0,37.0,373.0,1.0,28413.0,9862.0
reunion,2020-04-03,321.0,13.0,0.0,0.0,40.0,281.0,3.0,359.0,0.0,0.0,0.0
romania,2020-04-03,3183.0,445.0,133.0,18.0,283.0,2767.0,83.0,165.0,7.0,31657.0,1646.0
russia,2020-04-03,4149.0,601.0,34.0,4.0,281.0,3834.0,8.0,28.0,0.2,575000.0,3940.0
rwanda,2020-04-03,89.0,5.0,0.0,0.0,0.0,89.0,0.0,7.0,0.0,0.0,0.0
saint-barthelemy,2020-04-03,6.0,0.0,0.0,0.0,1.0,5.0,0.0,607.0,0.0,0.0,0.0
saint-kitts-and-nevis,2020-04-03,9.0,0.0,0.0,0.0,0.0,9.0,0.0,169.0,0.0,113.0,2124.0
saint-lucia,2020-04-03,13.0,0.0,0.0,0.0,1.0,12.0,0.0,71.0,0.0,0.0,0.0
saint-martin,2020-04-03,22.0,0.0,1.0,0.0,2.0,19.0,0.0,569.0,26.0,18.0,466.0
saint-vincent-and-the-grenadines,2020-04-03,7.0,5.0,0.0,0.0,1.0,6.0,0.0,63.0,0.0,0.0,0.0
san-marino,2020-04-03,251.0,6.0,32.0,2.0,26.0,193.0,13.0,7397.0,943.0,586.0,17270.0
saudi-arabia,2020-04-03,2039.0,154.0,25.0,4.0,351.0,1663.0,41.0,59.0,0.7,0.0,0.0
senegal,2020-04-03,207.0,12.0,1.0,0.0,66.0,140.0,1.0,12.0,0.06,195.0,12.0
serbia,2020-04-03,1476.0,305.0,39.0,8.0,54.0,1383.0,81.0,169.0,4.0,5756.0,659.0
seychelles,2020-04-03,10.0,0.0,0.0,0.0,0.0,10.0,0.0,102.0,0.0,0.0,0.0
sierra-leone,2020-04-03,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.0,2.0,0.3
singapore,2020-04-03,1114.0,65.0,5.0,1.0,282.0,827.0,24.0,190.0,0.9,39000.0,6666.0
sint-maarten,2020-04-03,23.0,5.0,4.0,3.0,6.0,13.0,0.0,536.0,93.0,82.0,1912.0
slovakia,2020-04-03,450.0,24.0,1.0,0.0,10.0,439.0,3.0,82.0,0.2,11742.0,2151.0
slovenia,2020-04-03,934.0,37.0,20.0,3.0,70.0,844.0,31.0,449.0,10.0,25921.0,12468.0
somalia,2020-04-03,7.0,2.0,0.0,0.0,1.0,6.0,0.0,0.4,0.0,0.0,0.0
south-africa,2020-04-03,1505.0,43.0,9.0,4.0,95.0,1401.0,7.0,25.0,0.2,50361.0,849.0
south-korea,2020-04-03,10062.0,86.0,174.0,5.0,6021.0,3867.0,55.0,196.0,3.0,421547.0,8222.0
spain,2020-04-03,119199.0,7134.0,11198.0,850.0,30513.0,77488.0,6416.0,2549.0,240.0,355000.0,7593.0
sri-lanka,2020-04-03,159.0,8.0,4.0,0.0,24.0,131.0,5.0,7.0,0.2,0.0,0.0
state-of-palestine,2020-04-03,194.0,33.0,1.0,0.0,21.0,172.0,0.0,38.0,0.2,7553.0,1481.0
sudan,2020-04-03,10.0,2.0,2.0,0.0,2.0,6.0,0.0,0.2,0.05,0.0,0.0
suriname,2020-04-03,10.0,0.0,1.0,1.0,0.0,9.0,0.0,17.0,2.0,0.0,0.0
swaziland,2020-04-03,9.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0
sweden,2020-04-03,6131.0,563.0,358.0,50.0,205.0,5568.0,469.0,607.0,35.0,24500.0,2426.0
switzerland,2020-04-03,19606.0,779.0,591.0,55.0,4846.0,14169.0,348.0,2265.0,68.0,111000.0,12826.0
syria,2020-04-03,16.0,0.0,2.0,0.0,0.0,14.0,0.0,0.9,0.1,0.0,0.0
taiwan,2020-04-03,348.0,9.0,5.0,0.0,50.0,293.0,0.0,15.0,0.2,30777.0,1292.0
tanzania,2020-04-03,20.0,0.0,1.0,0.0,3.0,16.0,0.0,0.3,0.02,0.0,0.0
thailand,2020-04-03,1978.0,103.0,19.0,4.0,612.0,1347.0,23.0,28.0,0.3,17829.0,255.0
timor-leste,2020-04-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0
togo,2020-04-03,40.0,1.0,3.0,1.0,17.0,20.0,0.0,5.0,0.4,0.0,0.0
trinidad-and-tobago,2020-04-03,98.0,4.0,6.0,1.0,1.0,91.0,0.0,70.0,4.0,705.0,504.0
tunisia,2020-04-03,495.0,40.0,18.0,4.0,5.0,472.0,26.0,42.0,2.0,5736.0,485.0
turkey,2020-04-03,20921.0,2786.0,425.0,69.0,484.0,20012.0,1251.0,248.0,5.0,141716.0,1680.0
turks-and-caicos-islands,2020-04-03,5.0,0.0,0.0,0.0,0.0,5.0,0.0,129.0,0.0,0.0,0.0
uganda,2020-04-03,48.0,3.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0
uk,2020-04-03,38168.0,4450.0,3605.0,684.0,135.0,34428.0,163.0,562.0,53.0,173784.0,2560.0
ukraine,2020-04-03,1072.0,175.0,27.0,5.0,22.0,1023.0,16.0,25.0,0.6,3178.0,73.0
united-arab-emirates,2020-04-03,1264.0,240.0,9.0,1.0,108.0,1147.0,2.0,128.0,0.9,220000.0,22244.0
uruguay,2020-04-03,386.0,36.0,4.0,0.0,86.0,296.0,13.0,111.0,1.0,4786.0,1378.0
us,2020-04-03,277161.0,32284.0,7392.0,1321.0,12283.0,257486.0,5787.0,837.0,22.0,698344.0,2110.0
uzbekistan,2020-04-03,227.0,22.0,2.0,0.0,25.0,200.0,8.0,7.0,0.06,0.0,0.0
venezuela,2020-04-03,153.0,7.0,7.0,2.0,52.0,94.0,6.0,5.0,0.2,0.0,0.0
viet-nam,2020-04-03,239.0,6.0,0.0,0.0,85.0,154.0,3.0,2.0,0.0,35808.0,368.0
zambia,2020-04-03,39.0,0.0,1.0,0.0,2.0,36.0,0.0,2.0,0.05,619.0,34.0
zimbabwe,2020-04-03,9.0,0.0,1.0,0.0,0.0,8.0,0.0,0.6,0.07,316.0,21.0
Diamond Princess,2020-04-04,712.0,0.0,11.0,0.0,619.0,82.0,10.0,0.0,0.0,0.0,0.0
MS Zaandam,2020-04-04,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
afghanistan,2020-04-04,309.0,28.0,7.0,1.0,10.0,292.0,0.0,8.0,0.2,0.0,0.0
albania,2020-04-04,333.0,29.0,20.0,3.0,99.0,214.0,7.0,116.0,7.0,2247.0,781.0
algeria,2020-04-04,1251.0,80.0,130.0,25.0,90.0,1031.0,0.0,29.0,3.0,3359.0,77.0
andorra,2020-04-04,466.0,27.0,17.0,1.0,21.0,428.0,12.0,6031.0,220.0,0.0,0.0
angola,2020-04-04,10.0,2.0,2.0,0.0,2.0,6.0,0.0,0.3,0.06,0.0,0.0
anguilla,2020-04-04,3.0,0.0,0.0,0.0,0.0,3.0,0.0,200.0,0.0,0.0,0.0
antigua-and-barbuda,2020-04-04,15.0,0.0,0.0,0.0,0.0,15.0,1.0,153.0,0.0,40.0,408.0
argentina,2020-04-04,1451.0,98.0,43.0,1.0,279.0,1129.0,0.0,32.0,1.0,8488.0,188.0
armenia,2020-04-04,770.0,34.0,7.0,0.0,43.0,720.0,30.0,260.0,2.0,3994.0,1348.0
aruba,2020-04-04,64.0,2.0,0.0,0.0,1.0,63.0,0.0,599.0,0.0,863.0,8083.0
australia,2020-04-04,5550.0,96.0,30.0,2.0,585.0,4935.0,85.0,218.0,1.0,286786.0,11247.0
austria,2020-04-04,11781.0,257.0,186.0,18.0,2507.0,9088.0,245.0,1308.0,21.0,104134.0,11562.0
azerbaijan,2020-04-04,521.0,78.0,5.0,0.0,32.0,484.0,17.0,51.0,0.5,35000.0,3452.0
bahamas,2020-04-04,28.0,4.0,4.0,1.0,0.0,24.0,1.0,71.0,10.0,0.0,0.0
bahrain,2020-04-04,688.0,16.0,4.0,0.0,423.0,261.0,3.0,404.0,2.0,39379.0,23143.0
bangladesh,2020-04-04,70.0,9.0,8.0,2.0,30.0,32.0,1.0,0.4,0.05,2086.0,13.0
barbados,2020-04-04,52.0,1.0,0.0,0.0,0.0,52.0,0.0,181.0,0.0,382.0,1329.0
belarus,2020-04-04,440.0,89.0,5.0,1.0,53.0,382.0,11.0,47.0,0.5,32000.0,3386.0
belgium,2020-04-04,18431.0,1661.0,1283.0,140.0,3247.0,13901.0,1245.0,1590.0,111.0,70000.0,6040.0
belize,2020-04-04,4.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,25.0,63.0
benin,2020-04-04,16.0,0.0,0.0,0.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0
bermuda,2020-04-04,37.0,2.0,0.0,0.0,14.0,23.0,0.0,594.0,0.0,291.0,4673.0
bhutan,2020-04-04,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0
bolivia,2020-04-04,139.0,7.0,10.0,1.0,1.0,128.0,3.0,12.0,0.9,591.0,51.0
bosnia-and-herzegovina,2020-04-04,624.0,45.0,21.0,4.0,30.0,573.0,4.0,190.0,6.0,5349.0,1630.0
botswana,2020-04-04,4.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.4,175.0,74.0
brazil,2020-04-04,10360.0,1166.0,445.0,82.0,127.0,9788.0,296.0,49.0,2.0,54824.0,258.0
british-virgin-islands,2020-04-04,3.0,0.0,0.0,0.0,0.0,3.0,0.0,99.0,0.0,0.0,0.0
brunei-darussalam,2020-04-04,135.0,1.0,1.0,0.0,66.0,68.0,3.0,309.0,2.0,7801.0,17832.0
bulgaria,2020-04-04,503.0,18.0,17.0,3.0,34.0,452.0,26.0,72.0,2.0,566.0,81.0
burkina-faso,2020-04-04,318.0,16.0,16.0,0.0,66.0,236.0,0.0,15.0,0.8,0.0,0.0
burundi,2020-04-04,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,2.0,0.2
cabo-verde,2020-04-04,7.0,1.0,1.0,0.0,0.0,6.0,0.0,13.0,2.0,0.0,0.0
cambodia,2020-04-04,114.0,0.0,0.0,0.0,50.0,64.0,1.0,7.0,0.0,5768.0,345.0
cameroon,2020-04-04,555.0,46.0,9.0,1.0,17.0,529.0,0.0,21.0,0.3,0.0,0.0
canada,2020-04-04,13912.0,1537.0,231.0,23.0,2595.0,11086.0,120.0,369.0,6.0,317972.0,8425.0
caribbean-netherlands,2020-04-04,2.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,0.0,10.0,381.0
cayman-islands,2020-04-04,35.0,6.0,1.0,0.0,1.0,33.0,0.0,533.0,15.0,319.0,4854.0
central-african-republic,2020-04-04,8.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0
chad,2020-04-04,9.0,1.0,0.0,0.0,0.0,9.0,0.0,0.5,0.0,0.0,0.0
channel-islands,2020-04-04,262.0,30.0,5.0,1.0,13.0,244.0,0.0,1507.0,29.0,0.0,0.0
chile,2020-04-04,4161.0,424.0,27.0,5.0,528.0,3606.0,38.0,218.0,1.0,48613.0,2543.0
china,2020-04-04,81639.0,19.0,3326.0,4.0,76755.0,1558.0,331.0,57.0,2.0,0.0,0.0
china-hong-kong-sar,2020-04-04,862.0,17.0,4.0,0.0,173.0,685.0,8.0,115.0,0.5,90000.0,12005.0
china-macao-sar,2020-04-04,44.0,2.0,0.0,0.0,10.0,34.0,0.0,68.0,0.0,0.0,0.0
colombia,2020-04-04,1406.0,139.0,32.0,7.0,85.0,1289.0,50.0,28.0,0.6,23706.0,466.0
congo,2020-04-04,22.0,0.0,2.0,0.0,2.0,18.0,0.0,4.0,0.4,0.0,0.0
costa-rica,2020-04-04,435.0,19.0,2.0,0.0,13.0,420.0,13.0,85.0,0.4,4654.0,914.0
cote-d-ivoire,2020-04-04,245.0,27.0,1.0,0.0,25.0,219.0,0.0,9.0,0.04,0.0,0.0
croatia,2020-04-04,1126.0,47.0,12.0,4.0,119.0,995.0,39.0,274.0,3.0,9833.0,2395.0
cuba,2020-04-04,288.0,19.0,6.0,0.0,15.0,267.0,11.0,25.0,0.5,3342.0,295.0
curacao,2020-04-04,11.0,0.0,1.0,0.0,5.0,5.0,0.0,67.0,6.0,0.0,0.0
cyprus,2020-04-04,426.0,30.0,9.0,-2.0,33.0,384.0,11.0,353.0,7.0,10154.0,8410.0
czech-republic,2020-04-04,4472.0,282.0,59.0,6.0,78.0,4335.0,87.0,418.0,6.0,74170.0,6926.0
democratic-republic-of-the-congo,2020-04-04,154.0,6.0,18.0,2.0,3.0,133.0,0.0,2.0,0.2,0.0,0.0
denmark,2020-04-04,4077.0,320.0,161.0,22.0,1283.0,2633.0,142.0,704.0,28.0,45270.0,7816.0
djibouti,2020-04-04,50.0,1.0,0.0,0.0,8.0,42.0,0.0,51.0,0.0,0.0,0.0
dominica,2020-04-04,14.0,0.0,0.0,0.0,0.0,14.0,0.0,194.0,0.0,255.0,3542.0
dominican-republic,2020-04-04,1578.0,90.0,77.0,9.0,17.0,1484.0,147.0,145.0,7.0,4542.0,419.0
ecuador,2020-04-04,3465.0,97.0,172.0,27.0,100.0,3193.0,100.0,196.0,10.0,11309.0,641.0
egypt,2020-04-04,1070.0,85.0,71.0,5.0,241.0,758.0,0.0,10.0,0.7,25000.0,244.0
el-salvador,2020-04-04,56.0,10.0,3.0,0.0,2.0,51.0,4.0,9.0,0.5,0.0,0.0
equatorial-guinea,2020-04-04,16.0,0.0,0.0,0.0,1.0,15.0,0.0,11.0,0.0,0.0,0.0
eritrea,2020-04-04,29.0,7.0,0.0,0.0,0.0,29.0,0.0,8.0,0.0,0.0,0.0
estonia,2020-04-04,1039.0,78.0,13.0,1.0,59.0,967.0,20.0,783.0,10.0,19091.0,14392.0
ethiopia,2020-04-04,38.0,3.0,0.0,0.0,4.0,34.0,1.0,0.3,0.0,1222.0,11.0
faeroe-islands,2020-04-04,181.0,2.0,0.0,0.0,93.0,88.0,2.0,3704.0,0.0,4800.0,98234.0
falkland-islands-malvinas,2020-04-04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,287.0,0.0,0.0,0.0
fiji,2020-04-04,12.0,5.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,0.0,0.0
finland,2020-04-04,1882.0,267.0,25.0,5.0,300.0,1557.0,72.0,340.0,5.0,29000.0,5234.0
france,2020-04-04,89953.0,7788.0,7560.0,1053.0,15438.0,66955.0,6838.0,1378.0,116.0,224254.0,3436.0
french-guiana,2020-04-04,61.0,4.0,0.0,0.0,22.0,39.0,1.0,204.0,0.0,0.0,0.0
french-polynesia,2020-04-04,40.0,1.0,0.0,0.0,0.0,40.0,1.0,142.0,0.0,583.0,2075.0
gabon,2020-04-04,21.0,0.0,1.0,0.0,1.0,19.0,0.0,9.0,0.4,0.0,0.0
gambia,2020-04-04,4.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.4,0.0,0.0
georgia,2020-04-04,162.0,7.0,1.0,1.0,36.0,125.0,6.0,41.0,0.3,0.0,0.0
germany,2020-04-04,96092.0,4933.0,1444.0,169.0,26400.0,68248.0,3936.0,1147.0,17.0,918460.0,10962.0
ghana,2020-04-04,205.0,0.0,5.0,0.0,31.0,169.0,2.0,7.0,0.2,0.0,0.0
gibraltar,2020-04-04,98.0,3.0,0.0,0.0,52.0,46.0,0.0,2909.0,0.0,1269.0,37666.0
greece,2020-04-04,1673.0,60.0,68.0,5.0,78.0,1527.0,92.0,161.0,7.0,22437.0,2153.0
greenland,2020-04-04,11.0,1.0,0.0,0.0,3.0,8.0,0.0,194.0,0.0,542.0,9547.0
grenada,2020-04-04,12.0,0.0,0.0,0.0,0.0,12.0,2.0,107.0,0.0,45.0,400.0
guadeloupe,2020-04-04,134.0,4.0,7.0,0.0,24.0,103.0,14.0,335.0,17.0,0.0,0.0
guatemala,2020-04-04,61.0,11.0,2.0,1.0,15.0,44.0,1.0,3.0,0.1,1134.0,63.0
guinea,2020-04-04,111.0,38.0,0.0,0.0,5.0,106.0,0.0,8.0,0.0,0.0,0.0
guinea-bissau,2020-04-04,18.0,3.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0
guyana,2020-04-04,23.0,0.0,4.0,0.0,0.0,19.0,0.0,29.0,5.0,83.0,106.0
haiti,2020-04-04,20.0,2.0,0.0,0.0,1.0,19.0,0.0,2.0,0.0,200.0,18.0
holy-see,2020-04-04,7.0,0.0,0.0,0.0,0.0,7.0,0.0,8739.0,0.0,0.0,0.0
honduras,2020-04-04,264.0,42.0,15.0,0.0,3.0,246.0,10.0,27.0,2.0,0.0,0.0
hungary,2020-04-04,678.0,55.0,32.0,6.0,58.0,588.0,17.0,70.0,3.0,19424.0,2011.0
iceland,2020-04-04,1417.0,53.0,4.0,0.0,396.0,1017.0,12.0,4152.0,12.0,23640.0,69276.0
india,2020-04-04,3588.0,529.0,99.0,13.0,229.0,3260.0,0.0,3.0,0.07,116608.0,84.0
indonesia,2020-04-04,2092.0,106.0,191.0,10.0,150.0,1751.0,0.0,8.0,0.7,7896.0,29.0
iran,2020-04-04,55743.0,2560.0,3452.0,158.0,19736.0,32555.0,4103.0,664.0,41.0,186000.0,2214.0
